[1.1984225238848012e-05, -1.5708563963519495, 2.384185791015625e-05, -1.570796314870016, 7.190534961409867e-05, -1.1746083394825746e-05]
[5.992112710373476e-05, -1.5708320776568812, 8.392333984375e-05, -1.570808235798971, 5.992112710373476e-05, 0.0]
[4.793690095539205e-05, -1.570808235798971, 3.5762786865234375e-05, -1.570820156727926, 5.992112710373476e-05, 3.5952674807049334e-05]
[4.793690095539205e-05, -1.570808235798971, 2.384185791015625e-05, -1.570820156727926, 7.190534961409867e-05, -2.366701234990387e-05]
[4.793690095539205e-05, -1.570820156727926, 3.5762786865234375e-05, -1.570796314870016, 8.388957940042019e-05, -1.1746083394825746e-05]
[4.793690095539205e-05, -1.570820156727926, 4.8160552978515625e-05, -1.570820156727926, 3.5952674807049334e-05, -1.1746083394825746e-05]
[7.190534961409867e-05, -1.5708320776568812, 2.384185791015625e-05, -1.570808235798971, 8.388957940042019e-05, 0.0]
[5.992112710373476e-05, -1.5708320776568812, 3.5762786865234375e-05, -1.570808235798971, 4.793690095539205e-05, -1.1746083394825746e-05]
[5.992112710373476e-05, -1.570808235798971, 1.1920928955078125e-05, -1.5708444754229944, 9.58738019107841e-05, -2.366701234990387e-05]
[2.3968450477696024e-05, -1.5708320776568812, 4.8160552978515625e-05, -1.5708444754229944, 5.992112710373476e-05, 0.0]
[3.5952674807049334e-05, -1.5707839171039026, 3.5762786865234375e-05, -1.570808235798971, 5.992112710373476e-05, -1.1746083394825746e-05]
[3.5952674807049334e-05, -1.570820156727926, 4.8160552978515625e-05, -1.570820156727926, 7.190534961409867e-05, 3.5952674807049334e-05]
[3.5952674807049334e-05, -1.570820156727926, 3.5762786865234375e-05, -1.570820156727926, 8.388957940042019e-05, -1.1746083394825746e-05]
[4.793690095539205e-05, -1.5708563963519495, -1.1746083394825746e-05, -1.5708563963519495, 8.388957940042019e-05, -1.1746083394825746e-05]
[3.5952674807049334e-05, -1.5708320776568812, 1.1920928955078125e-05, -1.5707839171039026, 7.190534961409867e-05, 0.0]
[-5.990663637334137e-05, -1.5708802382098597, 3.5762786865234375e-05, -1.570820156727926, 8.388957940042019e-05, 5.992112710373476e-05]
[-5.990663637334137e-05, -1.5708921591388147, -2.366701234990387e-05, -1.5708444754229944, 7.190534961409867e-05, 0.00011984225420746952]
[-3.5587941304981996e-05, -1.5708802382098597, -2.366701234990387e-05, -1.5708320776568812, 8.388957940042019e-05, 8.388957940042019e-05]
[-5.990663637334137e-05, -1.5709040800677698, 1.1920928955078125e-05, -1.5708320776568812, 0.000107858024421148, 7.190534961409867e-05]
[-5.990663637334137e-05, -1.5708802382098597, 3.5762786865234375e-05, -1.5708563963519495, 4.793690095539205e-05, 0.000107858024421148]
[-2.366701234990387e-05, -1.5708802382098597, 3.5762786865234375e-05, -1.5708320776568812, 5.992112710373476e-05, 7.190534961409867e-05]
[-8.32716571252945e-05, -1.570916000996725, 0.0, -1.570820156727926, 8.388957940042019e-05, 8.388957940042019e-05]
[-5.990663637334137e-05, -1.5708921591388147, 1.1920928955078125e-05, -1.570820156727926, 7.190534961409867e-05, 7.190534961409867e-05]
[-8.32716571252945e-05, -1.5708802382098597, 3.5762786865234375e-05, -1.570808235798971, 0.00011984225420746952, 7.190534961409867e-05]
[-9.519258608037262e-05, -1.5708683172809046, 0.0, -1.5708320776568812, 8.388957940042019e-05, 7.190534961409867e-05]
[-3.5587941304981996e-05, -1.5709403196917933, 1.1920928955078125e-05, -1.570808235798971, 8.388957940042019e-05, 0.000107858024421148]
[-4.7985707418263246e-05, -1.5708683172809046, 0.0, -1.5708444754229944, 9.58738019107841e-05, 0.000107858024421148]
[-7.135072817021637e-05, -1.5708921591388147, 1.1920928955078125e-05, -1.570820156727926, 4.793690095539205e-05, 0.000107858024421148]
[-5.990663637334137e-05, -1.5708683172809046, -1.1746083394825746e-05, -1.5708320776568812, 8.388957940042019e-05, 0.00011984225420746952]
[-3.5587941304981996e-05, -1.5709040800677698, -1.1746083394825746e-05, -1.5708320776568812, 9.58738019107841e-05, 7.190534961409867e-05]
[-5.990663637334137e-05, -1.5708802382098597, 1.1920928955078125e-05, -1.570796314870016, 9.58738019107841e-05, 8.388957940042019e-05]
[-4.7985707418263246e-05, -1.5709403196917933, -4.7985707418263246e-05, -1.570796314870016, 4.793690095539205e-05, 0.00011984225420746952]
[-9.519258608037262e-05, -1.570916000996725, -1.1746083394825746e-05, -1.5708320776568812, 7.190534961409867e-05, 0.000107858024421148]
[-5.990663637334137e-05, -1.5708802382098597, 0.0, -1.5708444754229944, 7.190534961409867e-05, 0.000107858024421148]
[-3.5587941304981996e-05, -1.5708921591388147, 0.0, -1.570820156727926, 4.793690095539205e-05, 5.992112710373476e-05]
[-5.990663637334137e-05, -1.5708921591388147, -2.366701234990387e-05, -1.5708563963519495, 7.190534961409867e-05, 8.388957940042019e-05]
[-5.990663637334137e-05, -1.570916000996725, -1.1746083394825746e-05, -1.5708444754229944, 9.58738019107841e-05, 9.58738019107841e-05]
[-5.990663637334137e-05, -1.5709040800677698, -1.1746083394825746e-05, -1.570808235798971, 8.388957940042019e-05, 7.190534961409867e-05]
[-7.135072817021637e-05, -1.57092792192568, -7.18275653284195e-05, -1.570796314870016, 9.58738019107841e-05, 9.58738019107841e-05]
[-7.135072817021637e-05, -1.5709646383868616, -7.18275653284195e-05, -1.570820156727926, 7.190534961409867e-05, 7.190534961409867e-05]
[-7.135072817021637e-05, -1.5709403196917933, -0.000119511281148732, -1.5708563963519495, 0.000107858024421148, 0.000107858024421148]
[-4.7985707418263246e-05, -1.5712998549090784, -0.0005510489093225601, -1.5708444754229944, 0.00016777915880084038, 8.388957940042019e-05]
[-1.1746083394825746e-05, -1.571899716054098, -0.0018318335162561539, -1.5708444754229944, 0.00043105758959427476, 8.388957940042019e-05]
[-1.1746083394825746e-05, -1.5742743651019495, -0.00866872469057256, -1.5708921591388147, 0.000946379266679287, 0.00014381069922819734]
[-2.366701234990387e-05, -1.5762890020953577, -0.01925355592836553, -1.5708683172809046, 0.0011740796035155654, 0.0001917476038215682]
[-4.7985707418263246e-05, -1.5768769423114222, -0.034424606953756154, -1.5708802382098597, 0.00241968990303576, 0.0001917476038215682]
[-2.366701234990387e-05, -1.5769489447223108, -0.0528033415423792, -1.5708444754229944, 0.004563742782920599, 0.00025166873820126057]
[0.0, -1.5770085493670862, -0.07060748735536748, -1.5708320776568812, 0.009606479667127132, 0.0005269314278848469]
[-3.5587941304981996e-05, -1.5770447889911097, -0.08948880830873662, -1.570808235798971, 0.032640159130096436, 0.0005988367483951151]
[-1.1746083394825746e-05, -1.5770686308490198, -0.10124618211855108, -1.570820156727926, 0.06437139213085175, 0.000550899829249829]
[-1.1746083394825746e-05, -1.5770686308490198, -0.11002189317812139, -1.5708921591388147, 0.10523123294115067, 0.000538915628567338]
[0.0, -1.577200714741842, -0.11727744737734014, -1.570916000996725, 0.16282929480075836, 0.0004909787094220519]
[-4.7985707418263246e-05, -1.5774882475482386, -0.12212640443910772, -1.5709641615497034, 0.2055991142988205, 0.0005029629683122039]
[-4.7985707418263246e-05, -1.578207794819967, -0.12649661699403936, -1.5709875265704554, 0.24039119482040405, 0.0004909787094220519]
[-7.135072817021637e-05, -1.5795272032367151, -0.13617068925966436, -1.5709875265704554, 0.27117079496383667, 0.00047899450873956084]
[-3.5587941304981996e-05, -1.5812905470477503, -0.14707690874208623, -1.5710237661944788, 0.2911447584629059, 0.0004909787094220519]
[-2.366701234990387e-05, -1.5862672964679163, -0.15908509889711553, -1.5709760824786585, 0.30020296573638916, 0.000514947168994695]
[-3.5587941304981996e-05, -1.592299763356344, -0.16636449495424444, -1.5709875265704554, 0.30020296573638916, 0.0005029629683122039]
[-2.366701234990387e-05, -1.6002629438983362, -0.17279321352113897, -1.5709994474994105, 0.3002389371395111, 0.0005029629683122039]
[-1.1746083394825746e-05, -1.6108406225787562, -0.17740232149233037, -1.5709641615497034, 0.30064600706100464, 0.000514947168994695]
[-2.366701234990387e-05, -1.6207464377032679, -0.1819999853717249, -1.5709875265704554, 0.30196428298950195, 0.0005269314278848469]
[0.0, -1.6325119177447718, -0.18353206316103154, -1.5709760824786585, 0.30759572982788086, 0.0005269314278848469]
[-2.366701234990387e-05, -1.6436646620379847, -0.18391544023622686, -1.5710237661944788, 0.32380738854408264, 0.0005269314278848469]
[-7.135072817021637e-05, -1.6536429564105433, -0.18484908739198858, -1.5709994474994105, 0.35852083563804626, 0.000514947168994695]
[-3.5587941304981996e-05, -1.6608741919146937, -0.18531591096986944, -1.5710356871234339, 0.3961116075515747, 0.0005029629683122039]
[-1.1746083394825746e-05, -1.6673744360553187, -0.18571120897401983, -1.5710714499102991, 0.4308040738105774, 0.0005029629683122039]
[-2.366701234990387e-05, -1.6751092115985315, -0.186106030141012, -1.5711076895343226, 0.4658811390399933, 0.00044341632747091353]
[-7.135072817021637e-05, -1.6854108015643519, -0.1870043913470667, -1.571132008229391, 0.49390101432800293, 0.00047899450873956084]
[-4.7985707418263246e-05, -1.697906796132223, -0.18865615526308233, -1.5711677710162562, 0.5136757493019104, 0.00044341632747091353]
[-1.1746083394825746e-05, -1.706829849873678, -0.19113427797426397, -1.5711677710162562, 0.5270388722419739, 0.000431432097684592]
[-2.366701234990387e-05, -1.715691391621725, -0.1936724821673792, -1.571155850087301, 0.5384253859519958, 0.00044341632747091353]
[-1.1746083394825746e-05, -1.724973503743307, -0.19508535066713506, -1.5711677710162562, 0.5410259962081909, 0.00044341632747091353]
[2.3968450477696024e-05, -1.732816521321432, -0.1956117788897913, -1.5712040106402796, 0.541181743144989, 0.00047899450873956084]
[-1.1746083394825746e-05, -1.7447007338153284, -0.1964018980609339, -1.5711796919452112, 0.5425599813461304, 0.0005029629683122039]
[2.3968450477696024e-05, -1.7541263739215296, -0.19677287737001592, -1.5711916128741663, 0.5454964637756348, 0.00047899450873956084]
[1.1984225238848012e-05, -1.7628205458270472, -0.1971800963031214, -1.5711916128741663, 0.5515971779823303, 0.0004909787094220519]
[-2.366701234990387e-05, -1.771299187337057, -0.19929916063417608, -1.5711796919452112, 0.5611616969108582, 0.0004909787094220519]
[-4.7985707418263246e-05, -1.7799814383136194, -0.2011192480670374, -1.5712159315692347, 0.5705460906028748, 0.0004909787094220519]
[-1.1746083394825746e-05, -1.7851021925555628, -0.20454293886293584, -1.5712998549090784, 0.5763595700263977, 0.0005029629683122039]
[2.3968450477696024e-05, -1.7898629347430628, -0.20886451402773076, -1.5718873182879847, 0.579367995262146, 0.0004909787094220519]
[-1.1746083394825746e-05, -1.7936280409442347, -0.21793920198549444, -1.5719473997699183, 0.5863675475120544, 0.00044341632747091353]
[0.0, -1.8005231062518519, -0.2317422072040003, -1.5720308462726038, 0.5916896462440491, 0.0004670102789532393]
[-2.366701234990387e-05, -1.8122156302081507, -0.2491243521319788, -1.5720670858966272, 0.5989292860031128, 0.00047899450873956084]
[4.793690095539205e-05, -1.8199380079852503, -0.26438790956606084, -1.5720070044146937, 0.6049460768699646, 0.0005029629683122039]
[7.190534961409867e-05, -1.8311379591571253, -0.28065711656679326, -1.5720070044146937, 0.6269655823707581, 0.0005269314278848469]
[2.3968450477696024e-05, -1.8410909811602991, -0.2921970526324671, -1.5720189253436487, 0.6659944653511047, 0.0005029629683122039]
[3.5952674807049334e-05, -1.8529985586749476, -0.2956803480731409, -1.572043244038717, 0.716174304485321, 0.00041944789700210094]
[2.3968450477696024e-05, -1.8693187872516077, -0.29577619234193975, -1.5720551649676722, 0.7676870226860046, 0.0004074636672157794]
[2.3968450477696024e-05, -1.8833606878863733, -0.29577619234193975, -1.5720551649676722, 0.7987381219863892, 0.0003954794374294579]
[-1.1746083394825746e-05, -1.899872128163473, -0.29583579698671514, -1.5720551649676722, 0.823327898979187, 0.00041944789700210094]
[5.992112710373476e-05, -1.914776627217428, -0.2959798018084925, -1.5720551649676722, 0.8443096280097961, 0.0003954794374294579]
[7.190534961409867e-05, -1.9278829733477991, -0.2961834112750452, -1.5720670858966272, 0.8632409572601318, 0.0004074636672157794]
[3.5952674807049334e-05, -1.9395621458636683, -0.29627925554384404, -1.5720909277545374, 0.8804709315299988, 0.00041944789700210094]
[2.3968450477696024e-05, -1.9501498381244105, -0.2964704672442835, -1.5720909277545374, 0.9015732407569885, 0.000431432097684592]
[2.3968450477696024e-05, -1.9587114492999476, -0.2970331350909632, -1.5721271673785608, 0.9257222414016724, 0.000431432097684592]
[1.1984225238848012e-05, -1.9664695898639124, -0.29710466066469365, -1.5721634070025843, 0.9508909583091736, 0.0004074636672157794]
[1.1984225238848012e-05, -1.9727161566363733, -0.29710466066469365, -1.5721872488604944, 0.9724749326705933, 0.000431432097684592]
[2.3968450477696024e-05, -1.9794915358172815, -0.2971885840045374, -1.5725105444537562, 0.9894551038742065, 0.0003954794374294579]
[2.3968450477696024e-05, -1.9855940977679651, -0.2971766630755823, -1.5726307074176233, 1.003940224647522, 0.000431432097684592]
[2.3968450477696024e-05, -1.993375603352682, -0.2971766630755823, -1.573362175618307, 1.0186063051223755, 0.0004670102789532393]
[1.1984225238848012e-05, -2.0024288336383265, -0.29722482362856084, -1.5737341086017054, 1.0355149507522583, 0.000431432097684592]
[-2.366701234990387e-05, -2.010965649281637, -0.29728442827333623, -1.5738652388202112, 1.0477590560913086, 0.000431432097684592]
[2.3968450477696024e-05, -2.0196712652789515, -0.29732066789735967, -1.573817555104391, 1.0528677701950073, 0.000431432097684592]
[1.1984225238848012e-05, -2.028879467641012, -0.29736835161318, -1.5738652388202112, 1.0533595085144043, 0.00044341632747091353]
[0.0, -2.0441067854510706, -0.29736835161318, -1.5738652388202112, 1.0558297634124756, 0.000431432097684592]
[4.793690095539205e-05, -2.0581234137164515, -0.29733258882631475, -1.573829476033346, 1.0598829984664917, 0.00044341632747091353]
[7.190534961409867e-05, -2.075388256703512, -0.29738074937929326, -1.573829476033346, 1.065435767173767, 0.000431432097684592]
[2.3968450477696024e-05, -2.0943201223956507, -0.29745227495302373, -1.573841396962301, 1.073506474494934, 0.0004670102789532393]
[3.5952674807049334e-05, -2.1109617392169397, -0.29743987718691045, -1.573841396962301, 1.0808700323104858, 0.000431432097684592]
[-1.1746083394825746e-05, -2.1322787443744105, -0.29749995866884404, -1.5739372412311, 1.0909438133239746, 0.00041944789700210094]
[1.1984225238848012e-05, -2.14533502260317, -0.2975118795977991, -1.5740097204791468, 1.094014048576355, 0.0004670102789532393]
[2.3968450477696024e-05, -2.158271137868063, -0.2975719610797327, -1.574033562337057, 1.0952008962631226, 0.0004670102789532393]
[5.992112710373476e-05, -2.170572106038229, -0.2979071776019495, -1.574033562337057, 1.0977554321289062, 0.0004670102789532393]
[8.388957940042019e-05, -2.179983917866842, -0.29931956926454717, -1.5741174856769007, 1.1029247045516968, 0.00047899450873956084]
[3.5952674807049334e-05, -2.1879919211017054, -0.29960662523378545, -1.5740817228900355, 1.1119072437286377, 0.0004909787094220519]
[3.5952674807049334e-05, -2.191564385090963, -0.30043298402895147, -1.5741055647479456, 1.1256269216537476, 0.00047899450873956084]
[3.5952674807049334e-05, -2.194454018269674, -0.30087596574892217, -1.5741294066058558, 1.1593520641326904, 0.00047899450873956084]
[2.3968450477696024e-05, -2.197475258504049, -0.30178577104677373, -1.5745728651629847, 1.2020859718322754, 0.000431432097684592]
[1.1984225238848012e-05, -2.20194656053652, -0.3091476599322718, -1.5785663763629358, 1.2419540882110596, 0.00047899450873956084]
[3.5952674807049334e-05, -2.2061427275287073, -0.31982595125307256, -1.5831459204303187, 1.2663270235061646, 0.00044341632747091353]
[3.5952674807049334e-05, -2.2139838377581995, -0.32737905183901006, -1.5845373312579554, 1.284919023513794, 0.000431432097684592]
[-1.1746083394825746e-05, -2.2224233786212366, -0.33709937730898076, -1.584609333668844, 1.2899924516677856, 0.00044341632747091353]
[1.1984225238848012e-05, -2.228189770375387, -0.34681922594179326, -1.5846331755267542, 1.2899924516677856, 0.0003954794374294579]
[2.3968450477696024e-05, -2.232133690510885, -0.36093265215028936, -1.5846450964557093, 1.290040373802185, 0.0004074636672157794]
[2.3968450477696024e-05, -2.2382362524615687, -0.3727472464190882, -1.5846570173846644, 1.29002845287323, 0.000431432097684592]
[1.1984225238848012e-05, -2.2424925009356897, -0.3883445898639124, -1.5846450964557093, 1.2900044918060303, 0.00044341632747091353]
[2.3968450477696024e-05, -2.247563187276022, -0.39660388628114873, -1.584597412739889, 1.2900044918060303, 0.00044341632747091353]
[0.00017976337403524667, -2.2533653418170374, -0.3991892973529261, -1.5845854918109339, 1.2901842594146729, 0.00044341632747091353]
[0.00017976337403524667, -2.25792104402651, -0.3995721975909632, -1.5845730940448206, 1.2903883457183838, 0.00044341632747091353]
[0.0001917476038215682, -2.2634714285479944, -0.39964420000185186, -1.5845373312579554, 1.2916598320007324, 0.00047899450873956084]
[0.00017976337403524667, -2.2676432768451136, -0.3998001257525843, -1.5845373312579554, 1.2951622009277344, 0.0004909787094220519]
[0.00014381069922819734, -2.273313824330465, -0.39981204668153936, -1.5845015684710901, 1.3036788702011108, 0.00047899450873956084]
[0.00011984225420746952, -2.280961815510885, -0.3998001257525843, -1.5845134894000452, 1.3257133960723877, 0.0004909787094220519]
[0.00013182648399379104, -2.288154904042379, -0.3998478094684046, -1.5845373312579554, 1.3585089445114136, 0.000431432097684592]
[0.000107858024421148, -2.293776814137594, -0.39987165132631475, -1.5845373312579554, 1.3894574642181396, 0.00047899450873956084]
[0.000107858024421148, -2.302875820790426, -0.4000032583819788, -1.5845730940448206, 1.4222897291183472, 0.00044341632747091353]
[8.388957940042019e-05, -2.313185516987936, -0.40003902116884404, -1.584597412739889, 1.4418917894363403, 0.00044341632747091353]
[9.58738019107841e-05, -2.3240698019610804, -0.40014726320375615, -1.5845611731158655, 1.4498451948165894, 0.0004074636672157794]
[0.00011984225420746952, -2.3355425039874476, -0.40042239824403936, -1.5846212545977991, 1.4498931169509888, 0.000431432097684592]
[0.00015579492901451886, -2.344952408467428, -0.40081721941103154, -1.5845254103290003, 1.4499530792236328, 0.0004670102789532393]
[0.00015579492901451886, -2.354506794606344, -0.4017394224749964, -1.5845611731158655, 1.4500489234924316, 0.0004670102789532393]
[0.00011984225420746952, -2.3639166990863245, -0.4036782423602503, -1.5845730940448206, 1.45187246799469, 0.0004670102789532393]
[8.388957940042019e-05, -2.375843350087301, -0.4062760511981409, -1.584609333668844, 1.4553155899047852, 0.00047899450873956084]
[0.000107858024421148, -2.3895328680621546, -0.40635997453798467, -1.584597412739889, 1.462225317955017, 0.0005029629683122039]
[0.00015579492901451886, -2.402778450642721, -0.4063952604876917, -1.584609333668844, 1.4699749946594238, 0.00044341632747091353]
[0.00011984225420746952, -2.4135902563678187, -0.4065511862384241, -1.5846694151507776, 1.4740417003631592, 0.0004670102789532393]
[0.0002872468903660774, -2.422328774129049, -0.4072216192828577, -1.5846212545977991, 1.4771486520767212, 0.0005029629683122039]
[0.00032282507163472474, -2.4290173689471644, -0.4074366728412073, -1.5846450964557093, 1.4815757274627686, 0.00047899450873956084]
[0.0002752626605797559, -2.4379237333880823, -0.4076164404498499, -1.5847528616534632, 1.4889531135559082, 0.0004670102789532393]
[0.0002512942301109433, -2.4463737646686, -0.40814334550966436, -1.584933106099264, 1.4986584186553955, 0.000514947168994695]
[0.00029923112015239894, -2.457653347645895, -0.40870553651918584, -1.5852568785296839, 1.5091798305511475, 0.0005029629683122039]
[0.00031121534993872046, -2.4683449904071253, -0.4103339354144495, -1.5889256636248987, 1.5140622854232788, 0.00047899450873956084]
[0.00031121534993872046, -2.4767234961139124, -0.41287166277040654, -1.597943131123678, 1.5146982669830322, 0.0004909787094220519]
[0.0002872468903660774, -2.4854610602008265, -0.4169052282916468, -1.6091068426715296, 1.523479700088501, 0.0004909787094220519]
[0.0002512942301109433, -2.4947503248797815, -0.4183300177203577, -1.6109536329852503, 1.542434573173523, 0.0004074636672157794]
[0.0002872468903660774, -2.50136644044985, -0.41853315034975225, -1.6117327849017542, 1.5604543685913086, 0.00047899450873956084]
[0.00033480930142104626, -2.50806695619692, -0.4186051527606409, -1.611828629170553, 1.5928585529327393, 0.00041944789700210094]
[0.0003467935312073678, -2.5145629088031214, -0.418736759816305, -1.6143468062030237, 1.6182684898376465, 0.00044341632747091353]
[0.00032282507163472474, -2.520520035420553, -0.418736759816305, -1.6167810598956507, 1.620284080505371, 0.00047899450873956084]
[0.00029923112015239894, -2.531259361897604, -0.4188445250140589, -1.6196954886065882, 1.6202481985092163, 0.0004670102789532393]
[0.00031121534993872046, -2.5397570768939417, -0.4191797415362757, -1.6227410475360315, 1.6202242374420166, 0.00044341632747091353]
[0.00031121534993872046, -2.5462053457843226, -0.4192155043231409, -1.6240723768817347, 1.6202242374420166, 0.0004670102789532393]
[0.0002872468903660774, -2.5553138891803187, -0.41925126711000615, -1.626913849507467, 1.6201882362365723, 0.00047899450873956084]
[0.00029923112015239894, -2.5646026770221155, -0.41926366487611944, -1.627585236226217, 1.6201761960983276, 0.000431432097684592]
[0.0002752626605797559, -2.5707629362689417, -0.41931087175478154, -1.6275375525103968, 1.6201761960983276, 0.00044341632747091353]
[0.0002752626605797559, -2.578265968953268, -0.419347111378805, -1.6275013128863733, 1.6201642751693726, 0.000431432097684592]
[0.0002752626605797559, -2.5845702330218714, -0.41935903230776006, -1.6275375525103968, 1.6201761960983276, 0.000431432097684592]
[0.00026327845989726484, -2.591916863118307, -0.4193351904498499, -1.627585236226217, 1.6201039552688599, 0.00044341632747091353]
[0.0002752626605797559, -2.5971062819110315, -0.41935903230776006, -1.6282451788531702, 1.6201761960983276, 0.0004670102789532393]
[0.0002037318336078897, -2.5990122000323694, -0.4193828741656702, -1.6288688818561, 1.6201159954071045, 0.000431432097684592]
[0.0002393100003246218, -2.599072281514303, -0.41935903230776006, -1.6293843428241175, 1.6201039552688599, 0.0004670102789532393]
[0.000215716048842296, -2.5991199652301233, -0.41935903230776006, -1.62988788286318, 1.6201403141021729, 0.0004670102789532393]
[0.00017976337403524667, -2.5991318861590784, -0.41937095323671514, -1.6300438086139124, 1.6201282739639282, 0.00044341632747091353]
[0.000215716048842296, -2.599168125783102, -0.41929895082582647, -1.6300438086139124, 1.6200920343399048, 0.0004670102789532393]
[0.00014381069922819734, -2.5991557280169886, -0.419347111378805, -1.6300557295428675, 1.6200560331344604, 0.00044341632747091353]
[0.00022732577053830028, -2.599096123372213, -0.4192393461810511, -1.630007568989889, 1.6200920343399048, 0.00044341632747091353]
[0.0002037318336078897, -2.5990598837481897, -0.4192755858050745, -1.630007568989889, 1.620068073272705, 0.000431432097684592]
[0.00017976337403524667, -2.599084202443258, -0.4192155043231409, -1.630007568989889, 1.6201159954071045, 0.00047899450873956084]
[0.00016777915880084038, -2.5990598837481897, -0.41925126711000615, -1.630007568989889, 1.6201039552688599, 0.00047899450873956084]
[0.00015579492901451886, -2.599072281514303, -0.41925126711000615, -1.6299718062030237, 1.6200920343399048, 0.0004670102789532393]
[0.0001917476038215682, -2.5990479628192347, -0.41925126711000615, -1.6300199667560022, 1.6200799942016602, 0.000431432097684592]
[0.00017976337403524667, -2.599096123372213, -0.4192755858050745, -1.6299837271319788, 1.6201039552688599, 0.000431432097684592]
[0.0001917476038215682, -2.599072281514303, -0.419227425252096, -1.630007568989889, 1.6201039552688599, 0.00044341632747091353]
[0.0001917476038215682, -2.5990598837481897, -0.41925126711000615, -1.630007568989889, 1.6200920343399048, 0.0004670102789532393]
[0.00017976337403524667, -2.5990598837481897, -0.4192755858050745, -1.6299956480609339, 1.620068073272705, 0.00041944789700210094]
[0.00014381069922819734, -2.5990479628192347, -0.41926366487611944, -1.6299837271319788, 1.6200799942016602, 0.0004074636672157794]
[0.00016777915880084038, -2.5990479628192347, -0.4192755858050745, -1.6299956480609339, 1.6201159954071045, 0.00044341632747091353]
[0.0001917476038215682, -2.599072281514303, -0.419227425252096, -1.6299956480609339, 1.6201039552688599, 0.00041944789700210094]
[0.00015579492901451886, -2.5990479628192347, -0.4192755858050745, -1.6299956480609339, 1.6201039552688599, 0.0004074636672157794]
[0.0002037318336078897, -2.599096123372213, -0.41931087175478154, -1.6299956480609339, 1.6201159954071045, 0.00044341632747091353]
[0.00015579492901451886, -2.5991080443011683, -0.41925126711000615, -1.6299837271319788, 1.6201159954071045, 0.000431432097684592]
[0.00017976337403524667, -2.5990598837481897, -0.419227425252096, -1.6299956480609339, 1.6201039552688599, 0.00044341632747091353]
[0.00016777915880084038, -2.599096123372213, -0.4192755858050745, -1.6299837271319788, 1.6201039552688599, 0.00041944789700210094]
[0.00017976337403524667, -2.599072281514303, -0.4192875067340296, -1.6299956480609339, 1.6201039552688599, 0.00044341632747091353]
